CID,SMILES,Hf /kJmol-1,Hf_spread /kJmol-1,density / gcm-3,det_velocity / kms-1,det_pressure / Gpa
C1989,C1CC(c2cnncc2)C(N2CCNC2)(N=O)CC1N=O,,,,,
C1990,C1N(C2CCCCC2)CNN1ON1C(C2CCC3C(C2)CCCC3)CNC1,,,,,
C1991,CC(CN1CNN(O)N1)C1(c2ccc3c(c2)cccc3)CCC(O)CC1,,,,,
C1993,N1(C2NCCNC2)NN(c2ccncc2)CCC1,,,,,
C1994,N1NCC(CC)CC1c1nccnn1,,,,,
C1995,C1CCC2(NN)CCCCC2C1,,,,,
C1997,N1(C2NCCNN2)NN(N2CNNN2C)NCC1,,,,,
C1998,N1(N)CC(C2CCNN2)CCC1,,,,,
C1999,N1(C2N(CCc3ccc4ccccc4c3)CCN2)CNCNC1,,,,,
C2000,C1CCC2CCC(C3CCC(CC=C)CC3)CC2C1OO,,,,,
C2001,N1NNCCC1c1ccc2ccccc2c1,,,,,
C2002,C1(C=C)CCCCC1N=O,,,,,
C2003,C1N(C(=O)[N+](=O)[O-])NN(CCC)N1,,,,,
C2004,C(C(=O)N)C1CC(C2NNNCN2)(c2nncnn2)C2CCCCC2C1,,,,,
C2005,Cc1ccncc1,,,,,
C2006,C1(C=N)NCNN1,,,,,
C2007,N1(C2N(c3cnnnc3)NCNC2)CCNCN1,,,,,
C2008,C=CCC(=C)C1(N=N)C(NC(=N)N)CC(C)CC1,,,,,
C2009,C(=C)N1CCN(O[N+](=O)[O-])C1,,,,,
C2010,C1CN(c2nnn[nH]2)CCN1,,,,,
C2011,C1C(CC)NNN1C(=O)O,,,,,
C2012,CC(=C)C1(NC(=N)N)CCNN1,,,,,
C2013,C1(C2C(CC3CC(CC=C)CCC3)NCCC2)CNNC1C#N,,,,,
C2014,CC1C(N=NO)CC(C2CNCCC2)C(N=[N+]=[N-])(C2C(O)CCCC2)C1,,,,,
C2015,C1(n2cnnn2)NCNN1,,,,,
C2016,N1NCCC(CC=CC2(NN)NNNCC2)C1N[N+](=O)[O-],,,,,
C2017,N1CNN([N+](=O)[O-])CN1C1C(O)(C2NCC(c3ccncc3)NN2)CCCC1,,,,,
C2018,C(C=C)C1NC(Cc2ccccc2)NN1,,,,,
C2019,C1N(OOC2CCNN2)NNN1CC,,,,,
C2020,C1(C#CC)N(C2NCNN2)N([N+](=O)[O-])NN1,,,,,
C2021,N1C(Cc2ccccc2)N(N=O)C(CCC)(CC=C)NN1,,,,,
C2022,C1(CC2CNNN2O)CNCN1,,,,,
C2023,N1NNCCC1c1ccc(C)cc1,,,,,
C2024,C1N(C(=CCC)C(=O)[N+](=O)[O-])CN(OC(=O)N)N1,,,,,
C2025,CC1C(C#C)(c2ncccc2)C(O)CCC1,,,,,
C2026,N1C(C2(C3NCCNC3)CNCCC2)(c2ncc[nH]2)NCC(C2NNCNC2)C1,,,,,
C2028,C(O[N+](=O)[O-])c1c[nH]nc1,,,,,
C2029,CC#CNc1ccccc1C,,,,,
C2030,C(#CN)C1C(C2CNNC2)C(c2cc(O)ccc2)CCC1,,,,,
C2031,C1(C2CNCCC2)C(C2CCNN2)NNN1NOC(=O)N,,,,,
C2032,N1(C2(N=N)CNNC2)CNC(c2c[nH]nn2)CC1,,,,,
C2033,N1(C2CNNN2)CC(c2ccc(C)cc2)CCC1,,,,,
C2034,C(=Cc1cnnnc1)(N=[N+]=[N-])C=C,,,,,
C2035,N1NNN(C(=O)N)CC1,,,,,
C2037,C1NNN(NN)N1c1ccn[nH]1,,,,,
C2038,N1CCNC(N)(C)N1,,,,,
C2039,C1CCCCC1ON,,,,,
C2040,C1(C2CC(N=[N+]=[N-])CCC2C)C(C=CC)NCN1,,,,,
C2041,C1CN(C2C(C3CN(C4NNCCC4)N(n4cnnn4)C3)CNN2)NN1,,,,,
C2042,C1NN(C#N)NN1,,,,,
C2043,N1CNC(C2CCCCC2)NN1,,,,,
C2044,N1NNCC(C#N)C1,,,,,
C2045,C1C(C#N)(C2N(n3cccn3)CNN2)NN(NC(=N)N)C1,,,,,
C2046,CC1CC(C=N)(N2CNCN2)CC(C(=O)c2nncnc2)C1,,,,,
C2047,C1CC(N)CC(c2nnncn2)C1CC#C,,,,,
C2048,C1CCCCC1c1ncncn1,,,,,
C2049,N1C(CC#C)NCN(N)N1CC(C)c1cnn[nH]1,,,,,
C2051,C1NCN(C2NNCN(c3cnnnc3)N2)N1,,,,,
C2052,N1CN(c2cc[nH]n2)NCN1,,,,,
C2053,C1(C2CN(C(C)N3CCC(C)N3)CN2)CNCN1,,,,,
C2054,N1(C2(C3CCNCC3)NNN(N=[N+]=[N-])NC2)NC(O)CCC1,,,,,
C2055,N1CNNC(C2CNNN2)N1C1CC(CC=C)NCC1,,,,,
C2056,C1N(C2NNNN2)C(c2cnncn2)NN1,,,,,
C2057,C1CNN(C2CNNN(c3cnccc3)C2)N1,,,,,
C2058,N1NC(C2(C3CCCCC3C(C3NCCNC3)C(=O)C)CNNCN2)CCC1,,,,,
C2059,C1N(c2nnccc2)N(C2NCCN2)NN1,,,,,
C2060,N1NN(N2C(n3cccn3)CN([N+](=O)[O-])C2)N(C2CCCC3C2CCCC3)CC1,,,,,
C2061,C1NC(c2nc[nH]n2)NN1,,,,,
C2062,CCn1ccnn1,,,,,
C2063,N1NNNC(N=N)C1,,,,,
C2064,C1CNNC1c1c[nH]nn1,,,,,
C2065,C1CCC(C2C(C=C)NNCC2)CC1,,,,,
C2066,C1(C2C(Cc3ccccc3)CC(C)CC2)NC(C2CCNCC2)NN1,,,,,
C2067,C1NN(CC(=O)C)N(c2nnncn2)N1,,,,,
C2068,N1CN(c2cnn[nH]2)CN(C(=O)C)N1,,,,,
C2069,C1C(C(=O)Oc2cc[nH]n2)NNC1,,,,,
C2070,C1(C(=O)N)CNN(C2CCCC(C)C2)C1,,,,,
C2071,N1(C2CNNN2)N(NN)N(C=N)C(O[N+](=O)[O-])CC1,,,,,
C2072,C([N+](=O)[O-])C1C(C2NN(C(=O)N)NNC2)CC(O)CC1,,,,,
C2073,C(C(C)c1ccc2ccccc2c1)(C(=O)N=O)C(=O)[N+](=O)[O-],,,,,
C2074,N1(C#N)NCCCC1O,,,,,
C2075,CCC(C1NNNNC1)OC(=O)Nc1cnnnc1,,,,,
C2077,C(CC(C1NCCNN1)C1NNCNN1)c1nncnc1,,,,,
C2078,N1NC(C2(C3CCC4C(C3)CCCC4)CCCCC2)CC(C#CCc2ccccc2C)C1,,,,,
C2079,C1(c2nccnc2)CNNC1,,,,,
C2080,C1CCC(C2CCCCC2C)(c2nnccc2)CC1O,,,,,
C2081,C1CC(N=NO)C(C#N)C(N)C1O,,,,,
C2082,N1(c2nc[nH]n2)CNCN(O[N+](=O)[O-])C1,,,,,
C2083,C1CN(N2C(C=O)CNN2C2CCC(C)CC2)CN1,,,,,
C2084,CCC1NNCCC1C#N,,,,,
C2085,C(C1CCCC(C)C1)C1N(C2CCCCC2)CC(C2CNNN2)NC1,,,,,
C2086,N1(C2CCN(c3cc[nH]n3)N2)NCCC(C(=O)C)C1,,,,,
C2087,C(#C)C1N(n2ccnn2)NNCC1,,,,,
C2088,N1CC(C2NNNN2)N(C(=O)O)CN1,,,,,
C2089,N1(C2(C3C(C#C)CCC4C3CCCC4)CC(C=O)NN2)CNCCC1,,,,,
C2090,C1CCCC(C(C#C)N2C([N+](=O)[O-])NNN2)C1C1CNCN1,,,,,
C2091,C1CC(C(=O)C)CC(C=C)C1C1CCCCC1,,,,,
C2092,CC1CCC(OC(=O)N)(OON2CCNN2)C(OO)C1,,,,,
C2093,N1CNC(N)NC1,,,,,
C2094,C1CCCC(C2CCC(N)C3C2CCCC3)C1C(CC)C1NNNCN1,,,,,
C2095,N1C(C2CCCCC2C)CCC(C2NNN(n3cccn3)NC2)C1,,,,,
C2096,N1CCCCC1c1cnccc1,,,,,
C2097,N1CCCCC1C1N(C(=O)[N+](=O)[O-])N(N[N+](=O)[O-])NCC1,,,,,
C2098,N1C(c2nnccc2)NCNC1,,,,,
C2099,C1CCC2(n3cccn3)CCCCC2C1,,,,,
C2100,N1C(C2CNCN2N2CCCN2)NC(N2CCCN2)NN1C(=O)O,,,,,
C2101,CC(C)C1CN(NC(=N)N)CCC1,,,,,
C2102,N1CNCNC1N,,,,,
C2106,CC1NN(Oc2ccccc2C)NC(C2NNNNC2)N1,,,,,
C2107,C1NNN(C#N)N1C1(c2cnnnc2)NN(N=O)NCN1,,,,,
C2109,C1C(N)NNN1,,,,,
C2110,C1(C2NNNN2n2ccnn2)CCC(C2CCNCC2)CC1,,,,,
C2111,C(#C)c1nnccc1,,,,,
C2112,N1CCNC(OC(=O)N)N1C(C=C)C1CNNN1,,,,,
C2113,C1CC(C)CCC1(O)N,,,,,
C2114,N1(C2NCCNC2)CN(C2(c3ncccc3)NC(O)CNC2)CNN1,,,,,
C2115,C(C#C)N=NOC1NNCNN1c1nnncc1,,,,,
C2116,C1CNC(C2CCC3C(C2)CC(c2ccc(C)cc2)CC3)(C#C)N1,,,,,
C2117,C1C(C2CCC3C(C2(C2CNCN2)c2nc[nH]n2)CCCC3)CCCC1O,,,,,
C2118,C1(N=NO)C(C2NCCNN2C2CCNN2)CCCC1O,,,,,
C2119,C1CNCN1c1c[nH]nn1,,,,,
C2120,C1C(CC#C)(Cc2ccccc2)C(C(=O)C)CCC1,,,,,
C2121,C1CN(C2CNN(n3ccnc3)N2)CCN1C1NCN(C(=O)N)N1,,,,,
C2122,CCC(C1(c2nnncn2)NCNCN1)OC(=O)N,,,,,
C2123,N1(c2nnncc2)N(C2NNN(N=[N+]=[N-])N2)N(C(=O)C)NCC1,,,,,
C2124,C1CNC(C)N1,,,,,
C2125,CC1CCC(N2CCCN2)(Cc2ccccc2)CC1,,,,,
C2126,C1C(C2CCC(C)C(C3NNNNC3)C2)(OO)NCC(CC)N1,,,,,
C2128,CC#Cc1nnccc1,,,,,
C2129,C1(Cc2ccccc2)CNNC1,,,,,
C2130,C1N(C2NNCNC2)CN(C(=O)C)N1C1CNCN1,,,,,
C2131,N1CCCC(C2NC(C3CNC(c4nncnn4)CC3)NN2)C1,,,,,
C2132,N1CN(C2NC(O[N+](=O)[O-])CNC2)CCC1,,,,,
C2133,C(=C)C(=O)OC1(n2cnnn2)CNCCC1,,,,,
C2134,C1CCCCC1c1ncn[nH]1,,,,,
C2135,C(=C(N=NO)C(=O)O)C1(c2c[nH]nc2)CNCCC1,,,,,
C2136,N1CN(C2CC(C#CC)CCC2O)C(C)NN1Cc1ccccc1,,,,,
C2137,N1CNCN(c2nc[nH]n2)C1,,,,,
C2138,C=CC1CCC(n2cncn2)C2C1CCCC2,,,,,
C2139,C1CC(c2nnnnc2)CCC1O,,,,,
C2140,N1NNC(N[N+](=O)[O-])CC1,,,,,
C2141,N1CN(NC(=N)N)CCC1,,,,,
C2142,C1(C2C(NN)CCCC2)N(OO)NNN1C,,,,,
C2143,N1N(OC2NNCCC2)CC(C#N)C(C)C1,,,,,
C2144,C1CCC2CCCCC2(c2cnncn2)C1,,,,,
C2146,C(C1CCC(C(=O)CO[N+](=O)[O-])CC1)OO,,,,,
C2147,C1C(C2CCC3(c4ccncc4)C(C2)CC(CC)CC3)CCCC1,,,,,
C2148,N1CN(c2ccc(O)cc2)CCC1,,,,,
C2150,C1CNNN1C1CC(C2CCC3(C4CC(O)CCC4)CCCCC3(c3nccnc3)C2)CCC1C,,,,,
C2151,N1C(CC2(C)C(c3nnn[nH]3)C(C(=O)O)CCC2)CNCN1,,,,,
C2152,C1(C2C(O)CCCC2)CNNC1(C1NCNN1)N=NO,,,,,
C2153,C(C)(N1CCNN1N1CCNC1)(C1NNNCC1)N,,,,,
C2154,CC1CNN(c2nncnn2)CN1,,,,,
C2155,CC(C)c1cnncc1,,,,,
C2156,N1([N+](=O)[O-])CCCCC1CCC,,,,,
C2157,N1(n2cnnn2)CNCNC1,,,,,
C2158,N1CN(C2CC(C#CC)CCC2C)CNN1,,,,,
C2159,N1C(C2NNNNC2)(c2nncnn2)NNCN1,,,,,
C2160,C1(C2NNCNC2C2CNNNC2)(NN)CNNC1,,,,,
C2161,N1(C=C(C)[N+](=O)[O-])C(C2CNNNC2)NCCC1c1nnncn1,,,,,
C2162,C1C(C(=O)O)NNN1,,,,,
C2164,N1N(CC=C)C(n2cnnn2)CCC1,,,,,
C2165,N1NCC(O[N+](=O)[O-])CC1C1(C=C)CNN(N)N1,,,,,
C2167,N1NCC(C2NNCNC2)(N)C(N=NOC(=O)N)C1,,,,,
C2168,CC1NNNCC1(N1CCCN1N=[N+]=[N-])c1ccn[nH]1,,,,,
C2169,C1C(C2CCCC(C)C2)NCC(C2CNN(c3cnnnc3)N2)N1,,,,,
C2170,C1CNNN1C1NNN(c2nnnnc2)NC1,,,,,
C2171,C1CCCC(C(C=C)C2(C=C)CNNNC2)C1(O)C(=O)[N+](=O)[O-],,,,,
C2172,N1(N=NO)NNNCC1,,,,,
C2173,C1C(N2CC(c3nc[nH]n3)NN2)N(C(=O)O)NN1N=[N+]=[N-],,,,,
C2174,N1CC(C#N)C(NNC2(n3cccn3)NCNN2)CC1,,,,,
C2175,N1(C2CCCCC2C)CNNCN1c1c(O)cccc1,,,,,
C2176,C1(C2N(c3cnccc3)CNCN2)CN(C(=O)O)CN1C,,,,,
C2177,N1NCCC([N+](=O)[O-])(C#N)C1C(=O)N,,,,,
C2178,CNN,,,,,
C2179,C1(O[N+](=O)[O-])CCCC(C(=O)O)C1O,,,,,
C2180,C1CC(C2N(C3NCN(c4nncnc4)CN3)CNCN2)CCC1,,,,,
C2181,N1C(C(=O)[N+](=O)[O-])(C)N(C(=O)N)NCN1,,,,,
C2182,N1(N=O)N(C2C(C3NCCNN3)NNNC2)NCC(C2CCCC(C)C2)C1,,,,,
C2183,N1(N)CN(C(=O)N)CN(C2NNN(CC=C)CN2)N1,,,,,
C2184,C1CNC(C(=O)O)CN1c1nccnn1,,,,,
C2185,C(C([N+](=O)[O-])C1CCC(C)CC1)OO,,,,,
C2186,N1(C(=O)[N+](=O)[O-])CN(C(=O)CC=O)C(N)CC1,,,,,
C2187,N1CN(C2CNNN2C=C)NCN1,,,,,
C2188,C1C(c2nc[nH]n2)NCCN1,,,,,
C2189,N1CNCNN1C#C,,,,,
C2190,C1(O)N(C=O)NN(C(=O)N)N1,,,,,
C2191,C(=C)c1nnncn1,,,,,
C2192,N1CNN(c2cnncc2)CN1O,,,,,
C2193,C1CN(C2(C3NNCNC3)CC(OO)(c3c[nH]nn3)NCC2)CN1,,,,,
C2194,N1N(C2NCC(c3cnc[nH]3)N2)NNCC1,,,,,
C2195,N1(C2NCNN2C(=O)O)C(C2CCCC(c3nncnn3)C2C)NCCC1,,,,,
C2196,N1CC(O)NCN1,,,,,
C2197,C(C(=C)c1c[nH]nc1)C#CCC1CCC(C)CC1,,,,,
C2198,C1(C2(OO)CCC(C)CC2)NCN(C2CCCC(C)C2)N1,,,,,
C2199,N1(c2cnn[nH]2)NNN(C=CC)CC1N1CNCN1,,,,,
C2200,N1CNCN(C2(n3cccn3)CCNN2)N1,,,,,
C2201,C1C(c2cccc3c2cccc3)NNC1C#CC1CCCC(C)C1,,,,,
C2202,N1(c2ccncc2)CCNCN1,,,,,
C2203,C1(C#N)CC(CC=C)(N=O)CCC1,,,,,
C2204,C1CN(N2CNCN2)C(C2C(N[N+](=O)[O-])NCN2)N1,,,,,
C2205,N1C(c2cnn[nH]2)C(C#N)NCN1,,,,,
C2206,C1(C2(C3CCC4C(c5ccc6c(c5)cccc6)(C3)CCCC4)CC(O)CCC2)CNCN1,,,,,
C2207,N1CNC(N=O)(C=C)N(CC2CCCCC2)N1,,,,,
C2208,N1CN(C2CCC(C)CC2)CC(C2CNCN2c2c[nH]nc2)C1,,,,,
C2209,C1CNC(O[N+](=O)[O-])CN1,,,,,
C2210,C1CCCCC1(O)C1(C2CCCCC2)CCC2CCCCC2C1,,,,,
C2211,N1C(C2CCC(O)CC2)(C2CCCCC2)NCCC1,,,,,
C2212,C1CCC2C(C3(Cc4ccccc4)CCC4CCCCC4C3)CCCC2C1,,,,,
C2213,N1C(CC(=C)c2cnn[nH]2)NC(C=CC)NC1,,,,,
C2214,N1CNCNC1c1ccc(C)cc1,,,,,
C2215,C=CN1CC(C2CCCCC2)NC1,,,,,
C2216,C1CN(C2CC(C(=O)O)(c3ncn[nH]3)CCC2)CCN1,,,,,
C2217,C1C(C2C(C#C)CC3CCCCC3C2)NCCN1NC(=N)N,,,,,
C2218,N1N(N=O)NNCC1,,,,,
C2219,C(CC1CCC2C(C)(C1)CCCC2)N1CCNC1,,,,,
C2220,N1(C=N)CCNCN1,,,,,
C2221,C1CN(C2CCC3CCCCC3C2)NN1NC(=N)N,,,,,
C2222,C(=C)CC1C(CCC)CC(c2ncn[nH]2)C(C=O)C1,,,,,
C2223,C(N=N)(C(=C)C(=O)O)c1ccn[nH]1,,,,,
C2224,N1CNC(C2NNCCC2)C(C2C(O)CNN2)C1c1c[nH]cn1,,,,,
C2225,C(C1CCC(c2nc[nH]n2)CC1)C(C=C)(C1CNNCC1)N1CNNN1,,,,,
C2226,N1(C(=O)C)N(C=NN=O)NNC(C(=O)[N+](=O)[O-])C1,,,,,
C2227,C1CN(CC=C)NC1,,,,,
C2228,C(CC)(C1CCNN1)C,,,,,
C2229,C1N(C=CC2NN(c3ccccc3O)CNC2)NN(C2CCNN2)N1,,,,,
C2230,C1C(C2CC(N3CCNC3)C(C3CCCCC3CNN)CC2O)CCCC1O,,,,,
C2231,N1CCCCC1C1C(C2CCC3C(C2)CC(OO)CC3)C(O)CCC1,,,,,
C2232,N1CNC(C2NCN(Cc3ccc(O)cc3)N2)CC1,,,,,
C2233,C1(C2CC(OC#CC)CCC2c2ccc(O)cc2)NCNN1,,,,,
C2234,N1C(N=O)NCCC1O,,,,,
C2235,N1CNC(C2NCCN2CCC)N(c2nccnn2)N1,,,,,
C2236,C1(C2NNC(c3cnnnc3)NC2N=NNN)CNNC1,,,,,
C2237,N1NC(N2CNCN2C2CNNC2)(C(=O)C)CCC1c1c[nH]cn1,,,,,
C2238,C1CNNC1N=[N+]=[N-],,,,,
C2239,C1C(N)CCCC1C1NNNN1c1ccc2c(c1)cccc2,,,,,
C2240,C1(n2cncn2)CCCCC1,,,,,
C2241,N1(c2nnncn2)NCC(C=O)CC1,,,,,
C2242,C1CCC(C2(CC)CNNN2)C(N2CNCN2c2cnn[nH]2)C1,,,,,
C2243,N1NN(C2C(C3CCCCC3)C(C(=O)C)NN2)NCC1,,,,,
C2244,N1N(CC=C)CCCC1c1cnc[nH]1,,,,,
C2245,C1NC(C2C(N)CCC3C2CCC(CCC)C3)NN1,,,,,
C2246,N1(c2ccc3ccccc3c2)C(C2NNNCC2)NC(C(=O)[N+](=O)[O-])NC1C=N,,,,,
C2247,C(C1CC(C=O)CCC1)C1NNCNC1,,,,,
C2248,C1CCCC(O)C1(O)NC1CCCCC1,,,,,
C2249,C1CNC(C(=O)O)N1,,,,,
C2250,C1CC(N[N+](=O)[O-])C(c2cc[nH]n2)CC1,,,,,
C2251,C1CN(Oc2ccc(C)cc2)NC1,,,,,
C2252,N1(c2ncccc2)CNCC(C#C)C1,,,,,
C2253,C(C)C1CNNCC1C(=O)O,,,,,
C2254,C1N(NC(=N)N)CNN1N=[N+]=[N-],,,,,
C2256,C(C#C)C1CNC(N=O)N1,,,,,
C2257,C1CN(C2CNNC2)C(C(=O)O)N1,,,,,
C2258,N1CCN(C2CCNCC2)CN1C1NNN(CC=C)CN1,,,,,
C2259,C1N(C2(N[N+](=O)[O-])NCC(c3cnc[nH]3)NC2)NN(C(=O)[N+](=O)[O-])N1,,,,,
C2260,C1(N=O)C(C(=O)O)NCN1,,,,,
C2261,C1(C(=O)C#N)CNCCN1,,,,,
C2262,C(#C)C#N,,,,,
C2263,C1CC(C(=O)Cc2ccn[nH]2)(C2CNNN2)CCC1,,,,,
C2264,N1CC(OO)(C=C)CCC1,,,,,
C2265,N1NCC(C2N(CCC)NCCC2)CC1C1(C(=O)N)NCNN1,,,,,
C2266,CC#CC1(C2CCCCC2O)C(n2cncn2)C(O)CCC1,,,,,
C2267,C(C#CC1C(C(=O)O)NN(c2ccc(C)cc2)N1)C1CCNN1,,,,,
C2268,N1C(C2NC(C(CC)C3CCC(C)CC3)NN2)CNCN1c1nnncc1,,,,,
C2269,N1NNN(c2cnncc2)CC1,,,,,
C2270,N1CNCN(CC)C1C1C(C2N(C#CC)NNN2)NNN1,,,,,
C2271,C1CNNN1n1ccnc1,,,,,
C2272,CC(=COO)C#CC,,,,,
C2273,C1(C2CNNN2N=O)CCC(O)(c2nccnn2)CC1,,,,,
C2275,C(C)c1ncc[nH]1,,,,,
C2276,N1CCNC(C=C)N1,,,,,
C2277,CCC(NC(=N)NOC(=O)N)C1CCC(NC(=N)N)CC1,,,,,
C2278,CC=Cn1cncn1,,,,,
C2279,CCC1(C2CNCCC2)CCN(c2ccncc2)N1,,,,,
C2280,N1CC(O)N(c2ccc3c(c2)cccc3)CN1,,,,,
C2281,N1CNC(CCC)CC1,,,,,
C2282,C(N)(C1NCCNC1)c1c[nH]nc1,,,,,
C2283,C1N(c2ccc(O)cc2)CNN1,,,,,
C2284,N1C(NN)NCN(C(=O)O)C1c1ccccc1C,,,,,
C2285,N1CNCNC1C=CC,,,,,
C2286,N1C(C2CCC(O)CC2)N(C2C(c3ccncc3)CCCC2O)CNC1,,,,,
C2287,C1(C#CCN)NCNN1,,,,,
C2288,N1CNCN(C#N)N1,,,,,
C2289,C1N(c2cccc3c2cccc3)CN(N[N+](=O)[O-])N1,,,,,
C2290,N1(N)CNCCC1,,,,,
C2291,C1C(C2(C(=O)C)NCCCC2c2ccc3c(c2)cccc3)NC(C2CNNCN2)N1,,,,,
C2292,C1(C(=O)OC2NCNCN2c2nnccc2)NNN(C(=O)O)N1,,,,,
C2293,C(C)C1NCCN(c2c(O)cccc2)N1,,,,,
C2295,C1CCCC(C2(OO)NNNCN2)(C2NCCN2)C1,,,,,
C2296,C1CCC2C(C3CNNN(c4nnncn4)C3)C(C3CNNN3)CCC2C1,,,,,
C2297,N1C(N(N)CC#C)NC(C(=O)O)N(N=O)C1,,,,,
C2298,N1C(Cc2ccccc2)NCNC1,,,,,
C2299,C1CC(N2CCNC2)CCC1OOC1CCC(C)CC1C=C,,,,,
C2300,C(=C)N([N+](=O)[O-])C1C(O)CCC2C1CCCC2c1ccc(C)cc1,,,,,
C2302,CC1C(N=[N+]=[N-])C(c2cccc3c2cccc3)CCC1C1NNNNC1,,,,,
C2304,N1CN(C2CCC(C)C(C3NCCCC3)C2)C(c2c[nH]nn2)NC1,,,,,
C2305,C1CN(N=[N+]=[N-])NC1CC(C)C(=O)O,,,,,
C2306,N1C(C2NNNCN2CC2CCC(C3CCCCC3C)CC2)NCNN1c1nnncn1,,,,,
C2307,N1CC(C(C=C)c2cnn[nH]2)CC(ON=NO)C1,,,,,
C2308,CC1(O)CCC(c2c[nH]nc2)CC1,,,,,
C2309,C1CNCN1C1(c2cc(O)ccc2)N(C2CCNCC2)N(C2CCC(O)CC2)NCC1,,,,,
C2310,N1NN(N2C(OO)N(N3CCNC3)NN2)CCC1,,,,,
C2311,N1CNC(C#N)N(C=O)N1,,,,,
C2312,C1CNN(OOC2N(C)NNNC2N)C1,,,,,
C2313,CC1C(N2CCNN2CC=C)CCCC1,,,,,
C2314,N1(C2(C)CNNNC2)CCCCC1,,,,,
C2315,N1(c2ccc(O)cc2)NCCCC1,,,,,
C2316,C1C(C2CN(C3NCNN3)NC2)C(n2cnnn2)CCC1,,,,,
C2317,N1C(C2NC(N3CCNN3)CN(C3CNC(N[N+](=O)[O-])N3)C2)CCCC1,,,,,
C2318,C(#CN1CCC(c2nnncn2)N1)C=O,,,,,
C2319,C1CNC(C#N)CN1,,,,,
C2320,C1NN(n2ccnc2)NN1,,,,,
C2321,CC1CCC(c2ccncc2)C(N)C1C1CCCCC1O,,,,,
C2322,C1NN(N[N+](=O)[O-])N(c2ccncc2)N1,,,,,
C2323,C(C#C)C1C(C2CCC3CCCCC3C2)CN(C2C(c3nnncn3)NCCC2)N1,,,,,
C2324,C1C(C2NNCCC2)(C)CC(C2C(C3CCNN3)CNN2)CC1,,,,,
C2325,N1CNCN(C2CCCC(C3CNCN3)(c3ccc4ccccc4c3)C2(O)O[N+](=O)[O-])N1,,,,,
C2326,N1CCN(OON=N)CN1,,,,,
C2327,CCC(N1CN(NN)NN1)NC(=N)N,,,,,
C2328,C(C(=C)N(N)C1C(C#CC)CCC(C)C1)C1NCNCN1,,,,,
C2329,C1CNN(c2nncnc2)C1,,,,,
C2330,N1CCNC(C2NN(CC)NNC2)N1,,,,,
C2331,C(CN=NN=NO)C,,,,,
C2332,C1NC(C2CCCCC2)N(C2CCCC(C3CNCN3)C2(O)c2cnncn2)N1,,,,,
C2334,N1(CC=C)C(C2CNNC2)N(N)NCN1C1NCCCC1,,,,,
C2335,CC(Cc1ncccc1)C1CNNCC1,,,,,
C2336,CC#CC1(C#CC)NCCCC1CC#C,,,,,
C2337,C1CCC2CCCCC2(NC(=N)N)C1,,,,,
C2338,C1C(c2cnnnc2)NNN1,,,,,
C2339,C1(c2c[nH]nc2)CCCCC1,,,,,
C2340,N1(C2CC(Cc3cnnnc3)NN2)CNNCN1C=CC,,,,,
C2341,C1CCCC(C2CCC3CCCCC3C2)(N2CNNN2N)C1C1CCNN1,,,,,
C2342,C1C(C2CN(CCC)NN2)NN(C(=O)COO)N1,,,,,
C2343,C1NNNN1C,,,,,
C2344,C1NCN(C2(C#C)NNN(O)CC2)N1CC=C,,,,,
C2345,CC1(NC(=N)N)CCCCC1,,,,,
C2346,C(=CC1NC(c2ccccc2C)NCN1)C1NNNC(CC=C)C1,,,,,
C2347,C1CN(NN)C(C(=CC=N)c2ccncc2)N1,,,,,
C2348,N1(c2cnccc2)CCCCC1,,,,,
C2350,C1CC(C)C2CCCCC2C1C1NCCNN1,,,,,
C2351,C1(O[N+](=O)[O-])NNNN1N[N+](=O)[O-],,,,,
C2352,C1C(C(=O)N)CCCC1O,,,,,
C2353,N1NNN(c2nncnc2)CC1C1N(C(=O)[N+](=O)[O-])NNCC1,,,,,
C2354,CC(=C)N(C(=N)N)CC=CN,,,,,
C2355,C(C1NN(N2CCNC2)NN1CC#C)c1c[nH]nc1,,,,,
C2356,C(#CC(=O)O)C1C(C(=C)C#N)CC(C)CC1,,,,,
C2357,C1C(OOC(=O)N)NCN1,,,,,
C2359,C1CN([N+](=O)[O-])NC1(C1N(N)CNN1)c1nccnc1,,,,,
C2360,C1CC(C2C(O)CCCC2)C(O)CC1OCC=CNN,,,,,
C2361,C1(c2nnncc2)CCCCC1,,,,,
C2362,C1C(CCC2NCC(c3c[nH]nn3)NC2)CC(NC(=N)N)CC1,,,,,
C2363,CC1CCCCC1N1CNN(C2NNNCC2)N1Cc1ccccc1,,,,,
C2364,N1CC(NC(=N)Nc2nnncn2)NCN1,,,,,
C2365,C1(C=C)CNC(C(=O)C)N1,,,,,
C2366,C#CC1CNNN1N1CC(C#CC)N(OO)C1,,,,,
C2367,CC=CC1CCCCC1(O)C1CCCCC1,,,,,
C2368,C#CC1CNNN(c2ccn[nH]2)C1,,,,,
C2369,CC=CC#N,,,,,
C2370,CC1C(c2nnncc2)CC(C2CNNNC2)CC1,,,,,
C2371,N1C(C2CNC(C3NCN(N[N+](=O)[O-])N3)N2)N(CC2CCCCC2)CCC1,,,,,
C2372,N1CN(C2(C#C)CCNN2)CNC1C=N,,,,,
C2373,N1(O[N+](=O)[O-])N(c2ccccc2O)NNCC1,,,,,
C2374,N1CNCN(C(=O)O)C1,,,,,
